Date Time	Temperature  (*C)
02/27/08 11:37:36.0	21.76
02/27/08 12:37:36.0	19.47
02/27/08 13:37:36.0	18.66
02/27/08 14:37:36.0	17.84
02/27/08 15:37:36.0	17.84
02/27/08 16:37:36.0	18.49
02/27/08 17:37:36.0	19.47
02/27/08 18:37:36.0	19.14
02/27/08 19:37:36.0	19.47
02/27/08 20:37:36.0	20.60
02/27/08 21:37:36.0	21.42
02/27/08 22:37:36.0	21.76
02/27/08 23:37:36.0	22.76
02/28/08 00:37:36.0	21.92
02/28/08 01:37:36.0	19.96
02/28/08 02:37:36.0	18.66
02/28/08 03:37:36.0	17.36
02/28/08 04:37:36.0	17.04
02/28/08 05:37:36.0	16.73
02/28/08 06:37:36.0	16.57
02/28/08 07:37:36.0	16.88
02/28/08 08:37:36.0	16.88
02/28/08 09:37:36.0	17.36
02/28/08 10:37:36.0	18.17
02/28/08 11:37:36.0	18.49
02/28/08 12:37:36.0	18.82
02/28/08 13:37:36.0	19.14
02/28/08 14:37:36.0	19.79
02/28/08 15:37:36.0	5.36
02/28/08 16:37:36.0	5.36
02/28/08 17:37:36.0	5.36
02/28/08 18:37:36.0	5.36
02/28/08 19:37:36.0	5.36
02/28/08 20:37:36.0	5.36
02/28/08 21:37:36.0	5.36
02/28/08 22:37:36.0	5.36
02/28/08 23:37:36.0	5.36
02/29/08 00:37:36.0	5.36
02/29/08 01:37:36.0	5.36
02/29/08 02:37:36.0	5.36
02/29/08 03:37:36.0	5.36
02/29/08 04:37:36.0	5.36
02/29/08 05:37:36.0	5.36
02/29/08 06:37:36.0	5.36
02/29/08 07:37:36.0	5.36
02/29/08 08:37:36.0	5.36
02/29/08 09:37:36.0	5.36
02/29/08 10:37:36.0	5.36
02/29/08 11:37:36.0	5.36
02/29/08 12:37:36.0	5.36
02/29/08 13:37:36.0	5.36
02/29/08 14:37:36.0	5.36
02/29/08 15:37:36.0	5.36
02/29/08 16:37:36.0	5.36
02/29/08 17:37:36.0	5.36
02/29/08 18:37:36.0	5.36
02/29/08 19:37:36.0	5.36
02/29/08 20:37:36.0	5.36
02/29/08 21:37:36.0	5.36
02/29/08 22:37:36.0	5.36
02/29/08 23:37:36.0	5.36
03/01/08 00:37:36.0	5.36
03/01/08 01:37:36.0	5.36
03/01/08 02:37:36.0	5.36
03/01/08 03:37:36.0	5.36
03/01/08 04:37:36.0	5.36
03/01/08 05:37:36.0	5.36
03/01/08 06:37:36.0	5.36
03/01/08 07:37:36.0	5.36
03/01/08 08:37:36.0	5.36
03/01/08 09:37:36.0	5.36
03/01/08 10:37:36.0	5.36
03/01/08 11:37:36.0	5.36
03/01/08 12:37:36.0	5.36
03/01/08 13:37:36.0	5.36
03/01/08 14:37:36.0	5.36
03/01/08 15:37:36.0	5.36
03/01/08 16:37:36.0	5.36
03/01/08 17:37:36.0	5.36
03/01/08 18:37:36.0	5.36
03/01/08 19:37:36.0	5.36
03/01/08 20:37:36.0	5.36
03/01/08 21:37:36.0	5.36
03/01/08 22:37:36.0	5.36
03/01/08 23:37:36.0	5.36
03/02/08 00:37:36.0	5.36
03/02/08 01:37:36.0	5.36
03/02/08 02:37:36.0	5.36
03/02/08 03:37:36.0	5.36
03/02/08 04:37:36.0	5.36
03/02/08 05:37:36.0	5.36
03/02/08 06:37:36.0	5.36
03/02/08 07:37:36.0	5.36
03/02/08 08:37:36.0	5.36
03/02/08 09:37:36.0	5.36
03/02/08 10:37:36.0	5.36
03/02/08 11:37:36.0	5.36
03/02/08 12:37:36.0	5.36
03/02/08 13:37:36.0	5.36
03/02/08 14:37:36.0	5.36
03/02/08 15:37:36.0	5.36
