Date 		Time		Temperature  (*C)
07/11/07 	10:34:48.0	21.17
07/11/07 	11:34:48.0	20.25
07/11/07 	12:34:48.0	20.25
07/11/07 	13:34:48.0	5.38
07/11/07 	14:34:48.0	5.38
07/11/07 	15:34:48.0	5.38
07/11/07 	16:34:48.0	5.38
07/11/07 	17:34:48.0	5.38
07/11/07 	18:34:48.0	5.38
07/11/07 	19:34:48.0	5.38
07/11/07 	20:34:48.0	5.38
07/11/07 	21:34:48.0	5.38
07/11/07 	22:34:48.0	5.38
07/11/07 	23:34:48.0	5.38
07/12/07 	00:34:48.0	5.38
07/12/07 	01:34:48.0	5.38
07/12/07 	02:34:48.0	5.38
07/12/07 	03:34:48.0	5.38
07/12/07 	04:34:48.0	5.38
07/12/07 	05:34:48.0	5.38
07/12/07 	06:34:48.0	5.38
07/12/07 	07:34:48.0	5.38
07/12/07 	08:34:48.0	12.87
07/12/07 	09:34:48.0	13.45
07/12/07 	10:34:48.0	13.45
07/12/07 	11:34:48.0	13.74
07/12/07 	12:34:48.0	14.03
07/12/07 	13:34:48.0	14.32
07/12/07 	14:34:48.0	14.61
07/12/07 	15:34:48.0	5.67
07/12/07 	16:34:48.0	5.38
07/12/07 	17:34:48.0	5.38
07/12/07 	18:34:48.0	5.38
07/12/07 	19:34:48.0	5.38
07/12/07	20:34:48.0	5.38
07/12/07 	21:34:48.0	5.38
07/12/07 	22:34:48.0	5.38
07/12/07 	23:34:48.0	5.38
07/13/07 	00:34:48.0	5.38
07/13/07 	01:34:48.0	5.38
07/13/07 	02:34:48.0	5.38
07/13/07 	03:34:48.0	5.38
07/13/07 	04:34:48.0	5.38
07/13/07 	05:34:48.0	5.38
07/13/07 	06:34:48.0	5.38
07/13/07 	07:34:48.0	5.38
07/13/07 	08:34:48.0	5.38
07/13/07 	09:34:48.0	5.38
07/13/07 	10:34:48.0	5.38
07/13/07 	11:34:48.0	18.14
07/13/07 	12:34:48.0	18.74
07/13/07 	13:34:48.0	6.82
07/13/07 	14:34:48.0	6.53
07/13/07 	15:34:48.0	6.24
07/13/07 	16:34:48.0	6.24
07/13/07 	17:34:48.0	6.24
07/13/07 	18:34:48.0	6.24
07/13/07 	19:34:48.0	6.24
07/13/07 	20:34:48.0	6.24
07/13/07 	21:34:48.0	6.24
07/13/07 	22:34:48.0	6.24
07/13/07 	23:34:48.0	6.24
07/14/07 	00:34:48.0	5.96
07/14/07 	01:34:48.0	5.96
07/14/07 	02:34:48.0	5.96
07/14/07 	03:34:48.0	5.96
07/14/07 	04:34:48.0	5.96
07/14/07 	05:34:48.0	6.24
07/14/07 	06:34:48.0	6.53
07/14/07 	07:34:48.0	6.82
07/14/07 	08:34:48.0	13.16
07/14/07 	09:34:48.0	13.74
07/14/07 	10:34:48.0	14.03
07/14/07 	11:34:48.0	13.45
07/14/07 	12:34:48.0	12.58
07/14/07 	13:34:48.0	12.29
07/14/07 	14:34:48.0	12.01
07/14/07 	15:34:48.0	12.87
07/14/07 	16:34:48.0	12.87
07/14/07 	17:34:48.0	12.58
07/14/07 	18:34:48.0	12.58
07/14/07 	19:34:48.0	13.16
07/14/07 	20:34:48.0	13.16
07/14/07 	21:34:48.0	13.16
07/14/07 	22:34:48.0	13.16
07/14/07 	23:34:48.0	13.16
07/15/07 	00:34:48.0	13.16
07/15/07 	01:34:48.0	12.87
07/15/07 	02:34:48.0	12.87
07/15/07 	03:34:48.0	12.58
07/15/07 	04:34:48.0	12.29
07/15/07 	05:34:48.0	12.29
07/15/07 	06:34:48.0	12.58
07/15/07 	07:34:48.0	12.58
07/15/07 	08:34:48.0	12.58
07/15/07 	09:34:48.0	13.16
07/15/07 	10:34:48.0	13.74
07/15/07 	11:34:48.0	13.45
07/15/07 	12:34:48.0	15.19
07/15/07 	13:34:48.0	15.48
07/15/07 	14:34:48.0	16.66
07/15/07 	15:34:48.0	9.99
07/15/07	16:34:48.0	7.40
07/15/07 	17:34:48.0	7.69
07/15/07 	18:34:48.0	7.69
07/15/07 	19:34:48.0	7.98
07/15/07 	20:34:48.0	7.98
07/15/07 	21:34:48.0	7.69
07/15/07 	22:34:48.0	7.98
07/15/07 	23:34:48.0	7.98
07/16/07 	00:34:48.0	7.69
07/16/07 	01:34:48.0	7.69
07/16/07 	02:34:48.0	7.40
07/16/07 	03:34:48.0	7.69
07/16/07 	04:34:48.0	7.69
07/16/07 	05:34:48.0	7.69
07/16/07 	06:34:48.0	7.69
07/16/07 	07:34:48.0	7.69
07/16/07 	08:34:48.0	7.98
07/16/07 	09:34:48.0	7.98
07/16/07 	10:34:48.0	7.98
07/16/07 	11:34:48.0	8.27
07/16/07 	12:34:48.0	14.90
07/16/07 	13:34:48.0	14.61
07/16/07 	14:34:48.0	5.38
07/16/07 	15:34:48.0	5.09
07/16/07 	16:34:48.0	5.09
07/16/07 	17:34:48.0	5.09
07/16/07 	18:34:48.0	5.09
07/16/07 	19:34:48.0	5.09
07/16/07 	20:34:48.0	5.09
07/16/07 	21:34:48.0	5.09
07/16/07 	22:34:48.0	5.09
07/16/07 	23:34:48.0	5.09
07/17/07 	00:34:48.0	5.09
07/17/07 	01:34:48.0	5.09
07/17/07 	02:34:48.0	5.09
07/17/07 	03:34:48.0	5.09
07/17/07 	04:34:48.0	5.09
07/17/07 	05:34:48.0	5.09
07/17/07 	06:34:48.0	5.09
07/17/07 	07:34:48.0	5.09
07/17/07 	08:34:48.0	12.87
07/17/07 	09:34:48.0	12.87
07/17/07 	10:34:48.0	12.87
07/17/07 	11:34:48.0	12.87
07/17/07 	12:34:48.0	13.16
07/17/07 	13:34:48.0	13.45
07/17/07 	14:34:48.0	13.74
07/17/07 	15:34:48.0	13.45
07/17/07 	16:34:48.0	5.09
07/17/07 	17:34:48.0	5.09
07/17/07 	18:34:48.0	5.09
07/17/07 	19:34:48.0	5.09
07/17/07 	20:34:48.0	5.09
07/17/07 	21:34:48.0	5.09
07/17/07 	22:34:48.0	5.09
07/17/07 	23:34:48.0	5.09
07/18/07 	00:34:48.0	5.09
07/18/07 	01:34:48.0	5.09
07/18/07 	02:34:48.0	5.09
07/18/07 	03:34:48.0	5.09
07/18/07 	04:34:48.0	5.09
07/18/07 	05:34:48.0	5.09
07/18/07 	06:34:48.0	5.09
07/18/07 	07:34:48.0	5.09
07/18/07 	08:34:48.0	5.09
07/18/07 	09:34:48.0	5.09
07/18/07 	10:34:48.0	5.09
07/18/07 	11:34:48.0	5.09
07/18/07 	12:34:48.0	17.25
07/18/07 	13:34:48.0	18.14
07/18/07 	14:34:48.0	16.36
07/18/07 	15:34:48.0	20.55
07/18/07 	16:34:48.0	6.53
07/18/07 	17:34:48.0	6.53
07/18/07 	18:34:48.0	6.53
07/18/07 	19:34:48.0	6.53
07/18/07 	20:34:48.0	6.82
07/18/07 	21:34:48.0	7.11
07/18/07 	22:34:48.0	7.69
07/18/07 	23:34:48.0	8.27
07/19/07 	00:34:48.0	8.27
07/19/07 	01:34:48.0	7.11
07/19/07 	02:34:48.0	6.82
07/19/07 	03:34:48.0	6.82
07/19/07 	04:34:48.0	6.82
07/19/07 	05:34:48.0	6.53
07/19/07 	06:34:48.0	6.53
07/19/07 	07:34:48.0	6.53
07/19/07 	08:34:48.0	13.74
07/19/07 	09:34:48.0	17.85
07/19/07 	10:34:48.0	16.36
07/19/07 	11:34:48.0	22.41
